8.287207564248397773e-01,5.751375925925907850e-01,8.347745908191199771e-01
8.038085459901589402e-01,5.961874074074086094e-01,8.283253686433368346e-01
7.868951559893835324e-01,6.114118518518503187e-01,8.223758434275760809e-01
7.717615674262233716e-01,6.237520370370343015e-01,8.140305965524903264e-01
7.630225462772730616e-01,6.342166666666658736e-01,8.026704195949748710e-01
7.541991967679129161e-01,6.433009259259230284e-01,7.941854972108821631e-01
7.493238561856051527e-01,6.546850000000006276e-01,7.884986802291320540e-01
7.429385803231286500e-01,6.664842592592575832e-01,7.837104730790480644e-01
7.379306138270365079e-01,6.766470370370373244e-01,7.798793710538383106e-01
7.347856139316149005e-01,6.880659259259301885e-01,7.781085823470342833e-01
7.298464224320910798e-01,6.978377777777795554e-01,7.751728327573141897e-01
7.271346368284342665e-01,7.104720370370387617e-01,7.757687640996684397e-01
7.206134210055301637e-01,7.214464814814837146e-01,7.743891587301132695e-01
7.129531286538401957e-01,7.358051851851861169e-01,7.751012743585898868e-01
7.026602310325984480e-01,7.455348148148147613e-01,7.750326746374418541e-01
6.941176464791379841e-01,7.558853703703728444e-01,7.749225742420303709e-01
6.615345934262581995e-01,7.704912962963008649e-01,7.741304275245124433e-01
6.530051320057570496e-01,7.799011111111131545e-01,7.737621313544651436e-01
6.418421683137890410e-01,7.907388888888899903e-01,7.733710392934141087e-01
5.995724805190878470e-01,8.089411111111070030e-01,7.719475684593277709e-01
5.889933229305341911e-01,8.183546296296270173e-01,7.712218140626313501e-01
5.794548713991730660e-01,8.293446296296311804e-01,7.706060390184436004e-01
5.592886995116358451e-01,8.535112962962976280e-01,7.693739945986795004e-01
5.487314347305815021e-01,8.649192592592575002e-01,7.690415250930388025e-01
5.135256395434244503e-01,8.803512962962976030e-01,7.674613888567436426e-01
4.797250211783590235e-01,8.918387037037038834e-01,7.654446047529565034e-01
4.439664860474747954e-01,9.017916666666718761e-01,7.636793750444962336e-01
3.420201735513261343e-01,9.209772222222262217e-01,7.601607727532558867e-01
3.057495385476516336e-01,9.315912962962892285e-01,7.580974745458606279e-01
2.623328977030888187e-01,9.432796296296280802e-01,7.551103436915529432e-01
2.151622671838308021e-01,9.594664814814736209e-01,7.516398398821868554e-01
1.866926997669676735e-01,9.695096296296291660e-01,7.495690495015564503e-01
1.608503747508847337e-01,9.786420370370374489e-01,7.470961115265201125e-01
1.415615511742596422e-01,9.878809259259294651e-01,7.456775662447405750e-01
1.331175216149125540e-01,9.898387037037019720e-01,7.449908915634081419e-01
1.218840998359331934e-01,9.926551851851869168e-01,7.443264547989162372e-01
1.113313296469037039e-01,9.951370370370425933e-01,7.432876804137840132e-01
1.097658645423972290e-01,9.967425925925972319e-01,7.430850461770289739e-01
1.070853293859251321e-01,9.983687037037086709e-01,7.428023779818898609e-01
1.044352617857302185e-01,9.988262962962998204e-01,7.426267815124619753e-01
1.039280994230387944e-01,9.991322222222258631e-01,7.425001732082244787e-01
1.020832208613873388e-01,9.994090740740763090e-01,7.423576251910630752e-01
1.017816836119534163e-01,9.995377777777793016e-01,7.423166887672845160e-01
1.016597350954091955e-01,9.996712962962966964e-01,7.422562784098247768e-01
1.000825664521418218e-01,9.999659259259278121e-01,7.421098651131482482e-01
1.000463456616737801e-01,9.999766666666682902e-01,7.421074948542263350e-01
1.000163526620572729e-01,9.999807407407423909e-01,7.421055595357789469e-01
1.000136462121847120e-01,9.999972222222224261e-01,7.420934895973591017e-01
1.000111340379259695e-01,9.999975925925926878e-01,7.420934820271960497e-01
1.000003890839157722e-01,9.999998148148148136e-01,7.420921448730277703e-01
1.000002259528211951e-01,9.999998148148148136e-01,7.420921448730277703e-01
1.000000351889909073e-01,1.000000000000000000e+00,7.420920021280783541e-01
1.000000166675912572e-01,1.000000000000000000e+00,7.420920021280783541e-01
1.000000037037709066e-01,1.000000000000000000e+00,7.420920021280783541e-01
1.000000018518847483e-01,1.000000000000000000e+00,7.420920021280783541e-01
9.999999999999859002e-02,1.000000000000000000e+00,7.420920021280783541e-01
9.999999999999859002e-02,1.000000000000000000e+00,7.420920021280783541e-01
9.999999999999859002e-02,1.000000000000000000e+00,7.420920021280783541e-01
9.999999999999859002e-02,1.000000000000000000e+00,7.420920021280783541e-01
9.999999999999859002e-02,1.000000000000000000e+00,7.420920021280783541e-01
9.999999999999859002e-02,1.000000000000000000e+00,7.420920021280783541e-01
9.999999999999859002e-02,1.000000000000000000e+00,7.420920021280783541e-01
9.999999999999859002e-02,1.000000000000000000e+00,7.420920021280783541e-01
9.999999999999859002e-02,1.000000000000000000e+00,7.420920021280783541e-01
9.999999999999859002e-02,1.000000000000000000e+00,7.420920021280783541e-01
